gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,NumPremiumServices,AutoPayment,PaperLessAuto,ServiceBundle,SpendToTenureRatio,ValueRetentionScore,SeniorWithDependents,PartnerNoDependents,HighValueNew,ContracEndingRisk,SpendvsPeer,PricePerService,ServiceUtilizationRate,RiskFactorCount,TenureGroup_SpendInteraction,ContractRiskScore,SpendIncreaseRecently,CustomerSegment,Churn
0,0.0,0,0,52.0,1,0,0,2,0,2,2,0,0,1,1,57.95,3042.25,3.0,1.0,0.0,0,1.114423,51.607296,0.0,0.0,0.0,0.0,0.8997624,19.316668,0.5,0.0,30.134,0.0,0.0,3,0
0,0.0,0,0,43.0,1,0,1,0,2,2,0,2,0,0,2,91.65,3954.1,3.0,0.0,0.0,2,2.1313953,42.67782,0.0,0.0,0.0,0.0,1.0016379,30.55,0.5,3.0,39.4095,3.0,0.0,3,0
0,1.0,1,0,37.0,1,2,1,0,0,0,0,0,0,0,2,76.5,2868.15,0.0,0.0,0.0,2,2.0675676,37.00839,0.0,1.0,0.0,0.0,0.8360644,76.5,0.0,4.0,28.305,3.0,0.0,1,1
0,0.0,1,1,64.0,0,1,0,0,2,0,2,2,2,2,2,54.6,3423.5,4.0,0.0,0.0,1,0.853125,61.573742,0.0,0.0,0.0,0.0,1.2991157,13.65,0.6666667,2.0,34.944,1.0,1.0,3,0
1,0.0,1,1,3.0,1,0,1,2,2,0,0,2,0,0,2,89.85,248.4,3.0,0.0,0.0,2,29.95,2.734177,0.0,0.0,0.0,0.0,0.98196584,29.95,0.5,3.0,2.6955,2.0,1.0,0,0
0,0.0,0,0,36.0,0,1,0,2,0,0,0,0,0,2,0,31.05,1126.35,1.0,1.0,0.0,1,0.8625,35.143524,0.0,0.0,0.0,0.0,0.73878276,31.05,0.16666667,0.0,11.178,0.0,0.0,1,0
0,0.0,1,1,10.0,1,2,1,2,0,0,0,2,2,0,2,100.25,1064.65,3.0,0.0,0.0,2,10.025,10.515061,0.0,0.0,0.0,0.0,1.0956268,33.416668,0.5,4.0,10.025,3.0,0.0,0,1
0,0.0,0,0,41.0,1,0,2,1,1,1,1,1,1,2,3,20.65,835.15,0.0,0.0,0.0,3,0.50365853,38.575058,0.0,0.0,0.0,0.0,0.979639,20.65,0.0,1.0,8.4665,0.0,1.0,1,0
1,0.0,1,1,27.0,1,2,1,0,2,0,2,0,0,0,1,85.2,2151.6,2.0,1.0,1.0,2,3.1555555,24.960556,0.0,0.0,0.0,0.0,0.9311462,42.6,0.33333334,2.0,23.004,3.0,1.0,3,0
0,0.0,1,1,56.0,1,2,1,0,0,2,0,2,2,1,1,99.8,5515.45,3.0,1.0,1.0,2,1.7821429,54.716766,0.0,0.0,0.0,0.0,1.0907089,33.266666,0.5,1.0,55.888,1.0,1.0,3,0
0,0.0,0,0,6.0,1,0,2,1,1,1,1,1,1,0,3,20.7,112.75,0.0,0.0,0.0,3,3.45,5.1958528,0.0,0.0,0.0,0.0,0.98201096,20.7,0.0,3.0,1.242,2.0,1.0,3,0
1,0.0,0,0,3.0,1,2,1,0,0,0,0,0,0,0,2,74.4,229.55,0.0,0.0,0.0,2,24.8,3.0444298,0.0,0.0,0.0,0.0,0.81311363,74.4,0.0,5.0,2.232,3.0,0.0,0,1
0,0.0,1,1,7.0,1,0,0,2,0,0,0,0,0,0,3,50.7,350.35,1.0,0.0,0.0,0,7.242857,6.7765956,0.0,0.0,0.0,0.0,0.787195,50.7,0.16666667,2.0,3.549,2.0,1.0,3,0
0,0.0,1,1,4.0,1,0,2,1,1,1,1,1,1,0,3,20.85,62.9,0.0,0.0,0.0,3,5.2125,2.8787186,0.0,0.0,0.0,0.0,0.989127,20.85,0.0,3.0,0.834,2.0,1.0,3,0
1,0.0,0,0,33.0,1,0,1,2,0,0,2,2,0,2,2,88.95,3027.65,3.0,0.0,0.0,2,2.6954546,33.659256,0.0,0.0,0.0,0.0,0.97212976,29.65,0.5,2.0,29.3535,1.0,0.0,3,0
0,1.0,0,0,27.0,1,2,1,0,0,2,0,0,0,0,2,78.05,2135.5,1.0,0.0,0.0,2,2.8907406,27.014547,0.0,0.0,0.0,0.0,0.8530043,78.05,0.16666667,3.0,21.0735,3.0,0.0,1,1
1,0.0,1,0,72.0,1,2,2,1,1,1,1,1,1,2,0,23.55,1723.95,0.0,1.0,1.0,3,0.32708332,70.22199,0.0,1.0,0.0,0.0,1.1172154,23.55,0.0,2.0,16.956,1.0,0.0,1,0
1,0.0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,3,19.75,19.75,0.0,0.0,0.0,3,19.75,0.9518072,0.0,0.0,0.0,0.0,0.9369429,19.75,0.0,3.0,0.1975,2.0,0.0,3,0
1,1.0,0,0,71.0,0,1,0,2,2,0,0,2,2,1,2,56.45,3985.35,4.0,0.0,0.0,1,0.7950704,69.37076,0.0,0.0,0.0,0.0,1.3431332,14.1125,0.6666667,2.0,40.0795,1.0,1.0,3,0
0,0.0,0,0,13.0,1,2,1,0,0,0,0,0,2,0,2,85.95,1215.65,1.0,0.0,0.0,2,6.6115384,13.981024,0.0,0.0,0.0,0.0,0.9393429,85.95,0.16666667,3.0,11.1735,3.0,0.0,3,0
0,0.0,1,1,25.0,0,1,0,2,2,2,0,2,2,0,1,58.6,1502.65,5.0,1.0,1.0,1,2.344,25.212248,0.0,0.0,0.0,0.0,1.3942889,11.72,0.8333333,2.0,14.65,3.0,0.0,3,1
1,0.0,0,0,67.0,1,0,0,0,0,0,2,0,0,2,0,50.55,3260.1,1.0,1.0,0.0,0,0.7544776,63.241512,0.0,0.0,0.0,0.0,0.78486603,50.55,0.16666667,0.0,33.8685,0.0,1.0,1,0
1,0.0,0,0,1.0,0,1,0,0,0,0,0,0,2,0,2,35.45,35.45,1.0,0.0,0.0,1,35.45,0.9725652,0.0,0.0,0.0,0.0,0.84347343,35.45,0.16666667,4.0,0.3545,3.0,0.0,3,1
1,0.0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,2,44.35,81.25,0.0,0.0,0.0,0,22.175,1.7916207,0.0,0.0,0.0,0.0,0.68860155,44.35,0.0,4.0,0.887,2.0,1.0,3,1
0,0.0,0,0,43.0,1,2,2,1,1,1,1,1,1,2,1,25.7,1188.2,0.0,1.0,1.0,3,0.5976744,44.501873,0.0,0.0,0.0,0.0,1.2192117,25.7,0.0,2.0,11.051,1.0,0.0,1,0
0,0.0,0,0,23.0,1,0,1,2,0,0,0,0,0,0,0,75.0,1778.5,1.0,1.0,1.0,2,3.2608695,23.401316,0.0,0.0,0.0,0.0,0.819671,75.0,0.16666667,2.0,17.25,3.0,0.0,3,0
0,0.0,1,1,64.0,1,0,2,1,1,1,1,1,1,2,3,20.2,1277.75,0.0,0.0,0.0,3,0.315625,60.271225,0.0,0.0,0.0,0.0,0.95829093,20.2,0.0,1.0,12.928,0.0,1.0,1,0
1,0.0,0,1,57.0,1,0,2,1,1,1,1,1,1,2,3,19.6,1170.55,0.0,0.0,0.0,3,0.34385964,56.822815,0.0,0.0,0.0,0.0,0.9298268,19.6,0.0,2.0,11.172,1.0,0.0,1,0
0,1.0,1,0,1.0,1,0,1,0,0,0,0,0,0,0,3,70.45,70.45,0.0,0.0,0.0,2,70.45,0.9860042,0.0,1.0,0.0,0.0,0.76994425,70.45,0.0,4.0,0.7045,3.0,0.0,0,1
0,1.0,1,1,72.0,1,2,0,2,2,2,2,2,2,2,1,88.05,6425.65,6.0,1.0,1.0,0,1.2229167,72.157776,1.0,0.0,0.0,0.0,1.3671108,14.675,1.0,1.0,63.396,1.0,0.0,3,0
0,0.0,0,0,8.0,1,2,0,2,0,0,2,0,2,0,2,71.15,563.65,3.0,0.0,0.0,0,8.89375,7.8121967,0.0,0.0,0.0,0.0,1.1047126,23.716667,0.5,3.0,5.692,2.0,1.0,0,1
0,0.0,1,0,61.0,1,2,1,0,2,0,0,2,2,2,0,101.05,5971.25,3.0,1.0,1.0,2,1.6565573,58.512985,0.0,1.0,0.0,0.0,1.10437,33.683334,0.5,1.0,61.6405,1.0,1.0,3,0
1,0.0,0,0,64.0,1,2,1,2,2,0,0,0,0,1,1,84.3,5289.05,2.0,1.0,1.0,2,1.3171875,62.005276,0.0,0.0,0.0,0.0,0.9213102,42.15,0.33333334,1.0,53.952,1.0,1.0,3,0
1,1.0,1,0,71.0,1,2,2,1,1,1,1,1,1,2,0,23.95,1756.2,0.0,1.0,0.0,3,0.33732393,70.38878,0.0,1.0,0.0,0.0,1.1361915,23.95,0.0,1.0,17.0045,0.0,0.0,1,0
0,0.0,1,1,65.0,1,2,1,2,2,0,2,2,0,2,1,99.05,6416.7,4.0,1.0,1.0,2,1.5238461,64.13493,0.0,0.0,0.0,0.0,1.0825121,24.7625,0.6666667,1.0,64.3825,1.0,1.0,3,0
1,0.0,0,0,3.0,1,0,2,1,1,1,1,1,1,1,3,19.6,61.35,0.0,0.0,0.0,3,6.5333333,2.9781554,0.0,0.0,0.0,0.0,0.9298268,19.6,0.0,2.0,0.588,0.0,0.0,3,0
1,0.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,2,45.65,45.65,0.0,0.0,0.0,0,45.65,0.9785638,0.0,0.0,0.0,0.0,0.7087861,45.65,0.0,5.0,0.4565,3.0,0.0,3,1
1,0.0,0,1,30.0,1,0,0,0,2,2,0,2,0,1,1,64.5,1929.95,3.0,1.0,0.0,0,2.15,29.464886,0.0,0.0,0.0,0.0,1.0014611,21.5,0.5,0.0,19.35,0.0,1.0,3,0
1,0.0,1,1,15.0,1,0,0,0,2,2,2,0,2,0,3,69.5,1071.4,4.0,0.0,0.0,0,4.633333,15.197164,0.0,0.0,0.0,0.0,1.0790938,17.375,0.6666667,2.0,10.425,3.0,0.0,3,0
0,0.0,1,1,8.0,1,0,0,0,0,0,2,2,2,0,2,68.55,564.35,3.0,0.0,0.0,0,8.56875,8.114306,0.0,0.0,0.0,0.0,1.0643436,22.85,0.5,4.0,5.484,3.0,0.0,3,0
1,0.0,0,0,7.0,1,2,1,0,0,0,0,2,2,0,3,95.0,655.5,2.0,0.0,0.0,2,13.571428,6.828125,0.0,0.0,0.0,0.0,1.0382499,47.5,0.33333334,2.0,6.65,2.0,1.0,0,1
0,0.0,1,1,70.0,1,2,1,2,2,2,0,2,2,1,1,108.15,7930.55,5.0,1.0,1.0,2,1.545,72.65735,0.0,0.0,0.0,0.0,1.1819656,21.63,0.8333333,1.0,75.705,1.0,0.0,3,0
1,0.0,1,1,62.0,1,0,0,2,2,2,2,2,2,2,2,86.1,5215.25,6.0,0.0,0.0,0,1.3887097,59.87658,0.0,0.0,0.0,0.0,1.3368342,14.35,1.0,1.0,53.382,0.0,1.0,3,0
0,0.0,1,1,6.0,1,0,2,1,1,1,1,1,1,0,3,19.7,113.5,0.0,0.0,0.0,3,3.2833333,5.483092,0.0,0.0,0.0,0.0,0.93457085,19.7,0.0,3.0,1.182,2.0,1.0,3,0
0,0.0,1,1,14.0,1,0,1,0,0,0,0,0,2,0,0,80.9,1152.8,1.0,1.0,1.0,2,5.7785716,14.075702,0.0,0.0,0.0,0.0,0.88415176,80.9,0.16666667,2.0,11.326,3.0,0.0,3,0
0,0.0,0,0,22.0,1,2,1,0,0,0,0,2,0,0,0,84.15,1821.95,1.0,1.0,1.0,2,3.825,21.396946,0.0,0.0,0.0,0.0,0.9196708,84.15,0.16666667,2.0,18.513,3.0,1.0,3,0
1,0.0,1,1,22.0,1,0,2,1,1,1,1,1,1,1,3,20.15,419.9,0.0,0.0,0.0,3,0.9159091,19.853428,0.0,0.0,0.0,0.0,0.9559189,20.15,0.0,1.0,4.433,0.0,1.0,3,0
1,0.0,1,1,16.0,1,0,0,2,0,2,0,2,0,2,3,64.25,1024.0,3.0,0.0,0.0,0,4.015625,15.693486,0.0,0.0,0.0,0.0,0.9975795,21.416666,0.5,0.0,10.28,0.0,1.0,3,0
1,0.0,0,0,10.0,1,2,2,1,1,1,1,1,1,2,0,25.7,251.6,0.0,1.0,0.0,3,2.57,9.423221,0.0,0.0,0.0,0.0,1.2192117,25.7,0.0,2.0,2.57,0.0,1.0,3,0
0,0.0,0,1,13.0,1,0,0,2,2,0,0,0,0,0,2,56.0,764.55,2.0,0.0,0.0,0,4.3076925,13.413157,0.0,0.0,0.0,0.0,0.8694856,28.0,0.33333334,3.0,7.28,3.0,0.0,3,0
0,0.0,1,0,20.0,1,2,1,2,0,0,0,0,0,0,2,82.4,1592.35,1.0,0.0,0.0,2,4.12,19.092926,0.0,1.0,0.0,0.0,0.9005452,82.4,0.16666667,2.0,16.48,2.0,1.0,3,1
0,0.0,0,0,2.0,1,0,1,0,0,0,0,0,0,0,2,69.7,135.2,0.0,0.0,0.0,2,34.85,1.9123055,0.0,0.0,0.0,0.0,0.76174754,69.7,0.0,5.0,1.394,3.0,1.0,3,0
1,0.0,0,0,53.0,1,2,0,0,2,2,2,0,2,2,0,73.9,3958.25,4.0,1.0,1.0,0,1.3943397,52.84713,0.0,0.0,0.0,0.0,1.1474105,18.475,0.6666667,1.0,39.167,1.0,0.0,3,0
0,0.0,1,1,11.0,1,0,2,1,1,1,1,1,1,1,3,20.6,233.9,0.0,0.0,0.0,3,1.8727273,10.828704,0.0,0.0,0.0,0.0,0.97726697,20.6,0.0,2.0,2.266,0.0,0.0,3,0
1,0.0,1,0,69.0,1,0,2,1,1,1,1,1,1,2,3,19.9,1363.45,0.0,0.0,0.0,3,0.2884058,65.23684,0.0,1.0,0.0,0.0,0.9440589,19.9,0.0,1.0,13.731,0.0,1.0,1,0
0,0.0,0,0,4.0,1,0,1,0,0,0,0,0,0,0,0,70.9,273.0,0.0,1.0,1.0,2,17.725,3.79694,0.0,0.0,0.0,0.0,0.7748623,70.9,0.0,4.0,2.836,3.0,1.0,0,1
1,0.0,1,0,72.0,1,2,0,2,2,2,2,2,2,2,0,89.05,6254.45,6.0,1.0,1.0,0,1.2368056,69.4553,0.0,1.0,0.0,0.0,1.3826374,14.841666,1.0,1.0,64.116,1.0,1.0,3,0
1,1.0,1,0,58.0,0,1,0,0,2,2,0,0,2,0,2,45.3,2651.2,3.0,0.0,0.0,1,0.78103447,57.261337,0.0,1.0,0.0,0.0,1.0778377,15.1,0.5,3.0,26.274,3.0,0.0,2,1
0,0.0,1,1,16.0,1,0,2,1,1,1,1,1,1,0,2,20.4,321.4,0.0,0.0,0.0,3,1.275,15.018692,0.0,0.0,0.0,0.0,0.9677789,20.4,0.0,3.0,3.264,2.0,1.0,3,0
1,0.0,1,0,43.0,1,0,1,2,0,2,2,0,0,1,0,84.25,3539.25,3.0,1.0,1.0,2,1.9593023,41.51613,0.0,1.0,0.0,0.0,0.92076373,28.083334,0.5,1.0,36.2275,1.0,1.0,3,0
0,0.0,1,0,2.0,1,2,1,0,0,2,2,2,2,0,2,104.4,242.8,4.0,0.0,0.0,2,52.2,2.3036053,0.0,1.0,1.0,0.0,1.140982,26.1,0.6666667,4.0,2.088,3.0,0.0,0,1
1,0.0,1,0,14.0,1,0,0,0,2,2,2,2,2,2,3,81.95,1181.75,5.0,0.0,0.0,0,5.8535714,14.246534,0.0,1.0,0.0,0.0,1.2723991,16.39,0.8333333,0.0,11.473,0.0,0.0,3,0
0,0.0,1,0,53.0,1,0,1,0,0,2,0,2,2,1,0,94.85,5000.2,3.0,1.0,1.0,2,1.7896227,52.166927,0.0,1.0,0.0,0.0,1.0366106,31.616667,0.5,1.0,50.2705,1.0,1.0,3,1
0,0.0,0,0,32.0,1,0,2,1,1,1,1,1,1,1,0,20.55,654.55,0.0,1.0,0.0,3,0.6421875,30.37355,0.0,0.0,0.0,0.0,0.97489494,20.55,0.0,1.0,6.576,0.0,1.0,1,0
0,0.0,1,0,34.0,1,2,2,1,1,1,1,1,1,0,2,24.7,780.2,0.0,0.0,0.0,3,0.7264706,30.357977,0.0,1.0,0.0,0.0,1.1717715,24.7,0.0,3.0,8.398,2.0,1.0,1,0
0,1.0,0,0,15.0,1,2,1,0,0,0,0,0,0,0,3,74.45,1145.7,0.0,0.0,0.0,2,4.963333,15.184891,0.0,0.0,0.0,0.0,0.81366,74.45,0.0,3.0,11.1675,3.0,0.0,2,1
0,1.0,0,0,7.0,1,0,1,2,0,0,0,0,0,0,0,76.45,503.6,1.0,1.0,0.0,2,10.921429,6.5022597,0.0,0.0,0.0,0.0,0.83551794,76.45,0.16666667,2.0,5.3515,2.0,1.0,0,1
0,0.0,1,1,15.0,1,2,1,0,2,2,0,2,2,0,0,105.35,1559.25,4.0,1.0,1.0,2,7.0233335,14.661495,0.0,0.0,0.0,0.0,1.1513644,26.3375,0.6666667,2.0,15.8025,3.0,1.0,3,0
1,0.0,1,0,61.0,1,0,2,1,1,1,1,1,1,1,1,20.55,1252.0,0.0,1.0,1.0,3,0.33688524,58.097446,0.0,1.0,0.0,0.0,0.97489494,20.55,0.0,2.0,12.5355,1.0,1.0,1,0
0,0.0,0,0,1.0,0,1,0,0,2,0,0,0,0,0,0,29.95,29.95,1.0,1.0,0.0,1,29.95,0.9676898,0.0,0.0,0.0,0.0,0.7126101,29.95,0.16666667,2.0,0.2995,2.0,0.0,3,1
0,0.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,3,45.3,45.3,0.0,0.0,0.0,0,45.3,0.9784017,0.0,0.0,0.0,0.0,0.7033518,45.3,0.0,3.0,0.453,2.0,0.0,3,0
1,0.0,0,0,8.0,1,2,1,0,0,0,0,0,2,0,0,84.5,662.65,1.0,1.0,0.0,2,10.5625,7.7502923,0.0,0.0,0.0,0.0,0.92349595,84.5,0.16666667,2.0,6.76,2.0,1.0,0,1
1,0.0,1,1,33.0,1,0,0,2,0,2,0,2,2,1,1,74.75,2453.3,4.0,1.0,0.0,0,2.2651515,32.3868,0.0,0.0,0.0,0.0,1.160608,18.6875,0.6666667,0.0,24.6675,0.0,1.0,3,0
0,0.0,0,0,13.0,1,0,1,0,2,2,0,0,0,0,2,79.25,1111.65,2.0,0.0,0.0,2,6.0961537,13.852337,0.0,0.0,0.0,0.0,0.86611897,39.625,0.33333334,3.0,10.3025,3.0,0.0,3,1
0,0.0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,2,24.8,24.8,0.0,0.0,0.0,1,24.8,0.9612403,0.0,1.0,0.0,0.0,0.5900745,24.8,0.0,5.0,0.248,3.0,0.0,3,1
1,0.0,0,0,20.0,1,0,0,0,2,0,0,0,0,0,3,51.8,1023.85,1.0,0.0,0.0,0,2.59,19.391098,0.0,0.0,0.0,0.0,0.8042742,51.8,0.16666667,2.0,10.36,3.0,1.0,3,0
1,0.0,0,0,3.0,0,1,0,0,0,0,2,0,0,0,2,30.4,82.15,1.0,0.0,0.0,1,10.133333,2.616242,0.0,0.0,0.0,0.0,0.7233171,30.4,0.16666667,3.0,0.912,2.0,1.0,3,0
0,0.0,0,0,13.0,1,0,2,1,1,1,1,1,1,1,2,19.65,244.8,0.0,0.0,0.0,3,1.5115385,11.854722,0.0,0.0,0.0,0.0,0.9321988,19.65,0.0,2.0,2.5545,0.0,1.0,3,0
0,0.0,1,0,40.0,1,2,0,0,2,0,0,0,0,0,1,56.6,2379.1,1.0,1.0,0.0,0,1.415,41.303818,0.0,1.0,0.0,0.0,0.8788016,56.6,0.16666667,1.0,22.64,2.0,0.0,1,0
1,0.0,1,1,43.0,1,2,0,2,0,0,2,0,2,1,1,71.9,3173.35,3.0,1.0,1.0,0,1.672093,43.530178,0.0,0.0,0.0,0.0,1.1163574,23.966667,0.5,1.0,30.917,1.0,0.0,3,0
1,0.0,1,0,6.0,1,0,1,0,2,2,0,0,2,0,2,91.0,531.0,3.0,0.0,0.0,2,15.166667,5.771739,0.0,1.0,0.0,0.0,0.99453413,30.333334,0.5,4.0,5.46,3.0,1.0,0,1
0,0.0,1,1,69.0,1,0,2,1,1,1,1,1,1,2,0,19.75,1375.4,0.0,1.0,0.0,3,0.28623188,66.28434,0.0,0.0,0.0,0.0,0.9369429,19.75,0.0,1.0,13.6275,0.0,0.0,1,0
0,0.0,1,1,72.0,1,2,1,2,2,2,0,2,2,2,1,109.7,8129.3,5.0,1.0,0.0,2,1.5236111,73.43541,0.0,0.0,0.0,0.0,1.1989055,21.94,0.8333333,0.0,78.984,0.0,0.0,3,0
1,0.0,1,1,59.0,1,0,2,1,1,1,1,1,1,2,1,19.3,1192.7,0.0,1.0,0.0,3,0.32711864,58.753696,0.0,0.0,0.0,0.0,0.91559476,19.3,0.0,1.0,11.387,0.0,0.0,1,0
0,0.0,1,0,20.0,1,0,1,2,2,0,2,2,0,0,2,96.55,1901.65,4.0,0.0,0.0,2,4.8275,19.494106,0.0,1.0,0.0,0.0,1.0551897,24.1375,0.6666667,3.0,19.31,3.0,1.0,3,0
1,0.0,1,1,24.0,1,2,2,1,1,1,1,1,1,2,0,24.1,587.4,0.0,1.0,1.0,3,1.0041667,23.40239,0.0,0.0,0.0,0.0,1.1433074,24.1,0.0,2.0,5.784,1.0,0.0,3,0
1,0.0,0,0,59.0,1,2,1,0,2,2,2,2,2,0,2,111.35,6519.75,5.0,0.0,0.0,2,1.8872881,58.03071,0.0,0.0,0.0,0.0,1.2169381,22.27,0.8333333,3.0,65.6965,3.0,1.0,3,0
1,0.0,1,1,72.0,1,2,1,0,2,2,2,2,2,2,0,112.25,8041.65,5.0,1.0,1.0,2,1.5590278,71.00795,0.0,0.0,0.0,0.0,1.2267742,22.45,0.8333333,1.0,80.82,1.0,1.0,3,0
1,0.0,0,1,1.0,1,0,2,1,1,1,1,1,1,0,3,20.75,20.75,0.0,0.0,0.0,3,20.75,0.954023,0.0,0.0,0.0,0.0,0.984383,20.75,0.0,3.0,0.2075,2.0,0.0,3,0
0,0.0,1,0,27.0,1,0,1,2,0,0,2,2,2,1,1,101.9,2681.15,4.0,1.0,1.0,2,3.774074,26.05588,0.0,1.0,0.0,0.0,1.1136596,25.475,0.6666667,1.0,27.513,1.0,1.0,3,0
0,0.0,0,0,14.0,1,0,1,0,2,0,2,0,0,0,1,80.05,1112.3,2.0,1.0,1.0,2,5.7178574,13.723627,0.0,0.0,0.0,0.0,0.87486213,40.025,0.33333334,2.0,11.207,3.0,1.0,3,0
1,0.0,1,1,71.0,1,2,1,2,0,2,0,2,2,2,2,105.55,7405.5,4.0,0.0,0.0,2,1.4866197,69.50258,0.0,0.0,0.0,0.0,1.1535503,26.3875,0.6666667,1.0,74.9405,0.0,1.0,3,0
1,0.0,0,1,13.0,1,0,1,0,0,0,0,2,0,0,1,78.3,1033.95,1.0,1.0,1.0,2,6.023077,13.038462,0.0,0.0,0.0,0.0,0.8557365,78.3,0.16666667,2.0,10.179,3.0,0.0,3,0
1,0.0,0,0,44.0,1,0,1,0,0,0,0,0,0,0,1,68.85,2958.95,0.0,1.0,0.0,2,1.5647727,42.36149,0.0,0.0,0.0,0.0,0.752458,68.85,0.0,2.0,30.294,2.0,1.0,1,0
0,0.0,0,0,33.0,1,0,1,0,2,0,2,0,0,1,0,79.95,2684.85,2.0,1.0,1.0,2,2.4227273,33.16677,0.0,0.0,0.0,0.0,0.8737693,39.975,0.33333334,1.0,26.3835,1.0,0.0,3,0
1,0.0,1,1,72.0,0,1,0,2,2,2,2,0,2,2,1,55.45,4179.2,5.0,1.0,1.0,1,0.77013886,74.03366,0.0,0.0,0.0,0.0,1.3193399,11.09,0.8333333,1.0,39.924,1.0,0.0,3,0
1,0.0,0,0,1.0,1,0,1,0,0,0,0,0,2,0,2,79.9,79.9,1.0,0.0,0.0,2,79.9,0.98763907,0.0,0.0,0.0,0.0,0.8732228,79.9,0.16666667,3.0,0.799,2.0,0.0,0,1
0,0.0,0,0,19.0,1,0,1,2,0,2,2,2,2,0,2,106.6,1934.45,5.0,0.0,0.0,2,5.610526,17.978159,0.0,0.0,0.0,0.0,1.1650257,21.32,0.8333333,3.0,20.254,3.0,1.0,3,1
1,0.0,1,0,64.0,1,0,1,0,2,2,2,2,2,1,1,102.45,6654.1,5.0,1.0,1.0,2,1.6007812,64.32189,0.0,1.0,0.0,0.0,1.1196705,20.49,0.8333333,1.0,65.568,1.0,0.0,3,0
1,0.0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,46.0,84.5,0.0,1.0,1.0,0,23.0,1.7978723,0.0,0.0,0.0,0.0,0.71422035,46.0,0.0,4.0,0.92,3.0,1.0,3,1
0,0.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,2,25.25,25.25,0.0,0.0,0.0,1,25.25,0.96190476,0.0,0.0,0.0,0.0,0.6007815,25.25,0.0,4.0,0.2525,2.0,0.0,3,0
1,0.0,0,1,61.0,1,0,2,1,1,1,1,1,1,2,3,19.75,1124.2,0.0,0.0,0.0,3,0.3237705,54.178314,0.0,0.0,0.0,0.0,0.9369429,19.75,0.0,1.0,12.0475,0.0,1.0,1,0
0,0.0,1,1,29.0,1,0,2,1,1,1,1,1,1,1,2,20.0,540.05,0.0,0.0,0.0,3,0.6896552,25.716667,0.0,0.0,0.0,0.0,0.9488029,20.0,0.0,2.0,5.8,0.0,1.0,1,0
1,1.0,1,0,23.0,1,2,1,0,0,0,0,0,2,0,2,86.8,1975.85,1.0,0.0,0.0,2,3.7739131,22.503986,0.0,1.0,0.0,0.0,0.94863254,86.8,0.16666667,2.0,19.964,2.0,1.0,2,0
0,0.0,1,0,57.0,0,1,0,2,2,2,0,2,2,0,0,58.75,3437.45,5.0,1.0,1.0,1,1.0307018,57.530544,0.0,1.0,0.0,0.0,1.3978579,11.75,0.8333333,2.0,33.4875,3.0,0.0,3,0
1,0.0,1,1,72.0,0,1,0,2,2,2,2,0,0,2,1,45.25,3139.8,4.0,1.0,0.0,1,0.6284722,67.887566,0.0,0.0,0.0,0.0,1.076648,11.3125,0.6666667,0.0,32.58,0.0,1.0,3,0
1,0.0,1,0,66.0,0,1,0,2,2,2,2,2,0,2,0,56.6,3789.2,5.0,1.0,1.0,1,0.8575758,65.78472,0.0,1.0,0.0,0.0,1.3467022,11.32,0.8333333,1.0,37.356,1.0,0.0,3,0
1,0.0,1,1,65.0,1,2,0,0,2,2,2,2,2,2,0,84.2,5324.5,5.0,1.0,1.0,0,1.2953846,62.494133,0.0,0.0,0.0,0.0,1.3073337,16.84,0.8333333,1.0,54.73,1.0,1.0,3,0
0,0.0,0,0,8.0,1,0,1,0,0,0,0,2,0,0,0,80.0,624.6,1.0,1.0,1.0,2,10.0,7.711111,0.0,0.0,0.0,0.0,0.8743157,80.0,0.16666667,3.0,6.4,3.0,1.0,0,0
0,0.0,0,0,4.0,1,0,1,0,0,0,0,0,0,0,2,70.15,268.35,0.0,0.0,0.0,2,17.5375,3.7716093,0.0,0.0,0.0,0.0,0.7666656,70.15,0.0,5.0,2.806,3.0,1.0,0,1
0,0.0,1,0,71.0,1,2,2,1,1,1,1,1,1,2,0,24.75,1836.9,0.0,1.0,0.0,3,0.34859154,71.33592,0.0,1.0,0.0,0.0,1.1741436,24.75,0.0,1.0,17.5725,0.0,0.0,1,0
1,0.0,1,1,1.0,1,0,2,1,1,1,1,1,1,1,2,20.2,20.2,0.0,0.0,0.0,3,20.2,0.9528302,0.0,0.0,0.0,0.0,0.95829093,20.2,0.0,4.0,0.202,1.0,0.0,3,0
1,0.0,1,0,4.0,1,0,0,0,0,0,2,0,0,0,3,50.05,179.35,1.0,0.0,0.0,0,12.5125,3.5132222,0.0,1.0,0.0,0.0,0.77710277,50.05,0.16666667,2.0,2.002,2.0,1.0,3,1
